Timestamp,ProfitPercentage
2016-11-22,5.846854193756978
2016-11-23,3.0095104121913514
2016-11-24,6.145093763868014
2016-11-25,7.304364591836929
2016-11-26,8.717156268656252
2016-11-27,13.764541675647095
2016-11-28,13.450895826021835
2016-11-29,10.916999985774353
2016-11-30,14.238614598910013
2016-12-01,15.510739624500282
2016-12-02,12.51589586337407
2016-12-03,15.364239633083344
2016-12-04,17.53692708412807
2016-12-05,10.83130212686956
2016-12-06,-1.2420729141061504
2016-12-07,0.45581249830623466
2016-12-08,12.630260412891706
2016-12-09,9.840510432918864
2016-12-10,7.4567604412635164
2016-12-11,7.601145843664805
2016-12-12,12.811958263317743
2016-12-13,7.919166659315427
2016-12-14,8.34268750747045
2016-12-15,10.522010435660677
2016-12-16,11.103104154268896
2016-12-17,11.251156290372208
2016-12-18,13.483145842949552
2016-12-19,14.679145822922399
2016-12-20,8.420375029246012
2016-12-21,8.428499951958658
2016-12-22,8.861520846684769
2016-12-23,10.905291686455405
2016-12-24,6.3803333193063745
2016-12-25,6.548947917918365
2016-12-26,5.76038542886575
2016-12-27,7.7777708768844604
2016-12-28,7.430375009775162
2016-12-29,8.199093793829283
2016-12-30,8.682791675130522
2016-12-31,10.9040002822876
2017-01-01,12.180333336194353
2017-01-02,12.899874975283934
2017-01-03,12.148104170958193
2017-01-04,11.089229176441826
2017-01-05,5.431364598373572
2017-01-06,5.403531243403754
2017-01-07,6.305593783656756
2017-01-08,7.069166670242946
2017-01-09,9.68814581632614
2017-01-10,7.870833382010457
2017-01-11,7.514656285444896
2017-01-12,8.63143755495548
2017-01-13,8.270927081505457
2017-01-14,6.452843755483627
2017-01-15,6.073260406653087
2017-01-16,6.052791674931844
2017-01-17,7.349812502662343
2017-01-18,8.355166693528494
2017-01-19,8.777249986926714
2017-01-20,6.501937503616015
2017-01-21,7.944062501192093
2017-01-22,8.38885415593783
2017-01-23,5.567677083114783
2017-01-24,5.13176042586565
2017-01-25,8.39396873116493
2017-01-26,11.227687468131377
2017-01-27,7.925812512636185
2017-01-28,8.869583358367281
2017-01-29,8.47023957967758
2017-01-30,5.275281262894471
2017-01-31,5.27600002288818
2017-02-01,6.2008020877838135
2017-02-02,5.675406259795031
2017-02-03,8.772843718528746
2017-02-04,10.667062451442078
2017-02-05,10.296281298001604
2017-02-06,5.953114574154218
2017-02-07,4.230312496423721
2017-02-08,3.0989479093501964
2017-02-09,6.43092709283034
2017-02-10,7.067729135354361
2017-02-11,8.203489581743876
2017-02-12,10.147552058100697
2017-02-13,11.303072929382324
2017-02-14,9.259416664640108
2017-02-15,11.396989598870277
2017-02-16,13.679572900136312
2017-02-17,9.485854143897688
2017-02-18,8.950916682680447
2017-02-19,11.768489619096117
2017-02-20,8.028322907785574
2017-02-21,2.9603958067794642
2017-02-22,2.9971145863334336
2017-02-23,6.44483334074418
2017-02-24,10.55863545338312
2017-02-25,10.95363544424375
2017-02-26,11.52816667159398
2017-02-27,11.230583369731898
2017-02-28,11.067999988794332
2017-03-01,9.408250028888382
2017-03-02,9.06889583170414
2017-03-03,10.320468738675116
2017-03-04,11.18223956227302
2017-03-05,11.429885422190027
2017-03-06,8.776520823438963
2017-03-07,10.825375000635775
2017-03-08,10.886177102724707
2017-03-09,12.728447904189428
2017-03-10,13.368843744198479
2017-03-11,11.049624979496002
2017-03-12,9.590645800034205
2017-03-13,3.9987708323945608
2017-03-14,8.560364584128061
2017-03-15,7.9829583168029785
2017-03-16,9.461666723092396
2017-03-17,8.834427108367285
2017-03-18,9.490260382493338
2017-03-19,5.883458353579044
2017-03-20,7.164395848910014
2017-03-21,8.631427134076754
2017-03-22,4.727927094946305
2017-03-23,7.768895859519642
2017-03-24,6.6301770855983095
2017-03-25,9.62286454439163
2017-03-26,10.529312501351038
2017-03-27,13.542520831028625
2017-03-28,13.865708271662399
2017-03-29,12.148812482754389
2017-03-30,6.554010408620041
2017-03-31,6.75299978256226
2017-04-01,12.25948957602182
2017-04-02,14.901812513669332
2017-04-03,15.587010453144716
2017-04-04,14.077447871367136
2017-04-05,15.917489558458334
2017-04-06,10.588729222615559
2017-04-07,13.094781239827475
2017-04-08,13.46119786798954
2017-04-09,7.480208362142246
2017-04-10,6.507781252264977
2017-04-11,11.317010422547655
2017-04-12,14.58238540093104
2017-04-13,16.71478128433228
2017-04-14,17.418968796730045
2017-04-15,21.273354152838387
2017-04-16,20.92609371741612
2017-04-17,16.4157604376475
2017-04-18,18.44924999276797
2017-04-19,18.265333304802585
2017-04-20,15.74898959199588
2017-04-21,16.348343749841064
2017-04-22,16.283906211455662
2017-04-23,18.52980210383733
2017-04-24,19.17540626724561
2017-04-25,16.152739683787026
2017-04-26,12.938031315803528
2017-04-27,14.9326250354449
2017-04-28,15.370135327180229
2017-04-29,18.348843753337864
2017-04-30,19.881083299716316
2017-05-01,17.330999970436107
2017-05-02,10.683989589413004
2017-05-03,12.633177061875655
2017-05-04,13.878885388374329
2017-05-05,17.501791755358386
2017-05-06,16.87667710582416
2017-05-07,17.386687556902576
2017-05-08,14.881322900454206
2017-05-09,14.997104118267693
2017-05-10,19.467031280199688
2017-05-11,19.90969801942508
2017-05-12,16.468562513589863
2017-05-13,19.382052054007847
2017-05-14,17.27827087044716
2017-05-15,14.300979187091196
2017-05-16,16.648822893699016
2017-05-17,19.00322916110357
2017-05-18,19.567479173342388
2017-05-19,18.0983126461506
2017-05-20,19.75214578708012
2017-05-21,19.525687495867405
2017-05-22,18.99883336822192
2017-05-23,14.142645726601282
2017-05-24,15.934333393971125
2017-05-25,17.897427171468735
2017-05-26,19.705177128314972
2017-05-27,20.966333270072933
2017-05-28,21.499833305676773
2017-05-29,20.40068755547205
2017-05-30,20.85862503449121
2017-05-31,20.9629993438721
2017-06-01,22.234812388817456
2017-06-02,18.66615623235703
2017-06-03,18.305593788623806
2017-06-04,15.95117703080178
2017-06-05,10.453854143619536
2017-06-06,13.842197914918264
2017-06-07,17.947270800669987
2017-06-08,19.603322903315224
2017-06-09,19.602635423342388
2017-06-10,15.554093817869827
2017-06-11,16.325583338737495
2017-06-12,14.992708404858917
2017-06-13,14.396229147911079
2017-06-14,15.884500066439317
2017-06-15,18.021333316961933
2017-06-16,17.578729222218204
2017-06-17,17.12137503425281
2017-06-18,17.479770789543792
2017-06-19,18.545302053292605
2017-06-20,20.262895882129662
2017-06-21,19.273666600386303
2017-06-22,19.369562427202858
2017-06-23,18.855864624182388
2017-06-24,20.3947917819023
2017-06-25,21.258656124273923
2017-06-26,20.105270763238273
2017-06-27,20.724520862102505
2017-06-28,20.775833348433167
2017-06-29,20.47169802586237
2017-06-30,18.3312708636125
2017-07-01,17.376437515020374
2017-07-02,14.92452081044515
2017-07-03,18.814916729927067
2017-07-04,20.400614758332562
2017-07-05,21.851541678110745
2017-07-06,21.928489486376424
2017-07-07,21.18615627288817
2017-07-08,20.692302107810963
2017-07-09,18.905749946832653
2017-07-10,17.007052103678387
2017-07-11,20.77657294273376
2017-07-12,22.165114601453126
2017-07-13,22.71470824877419
2017-07-14,22.590218722820268
2017-07-15,22.21933331092197
2017-07-16,23.586052040259034
2017-07-17,24.696156243483227
2017-07-18,23.387468735376988
2017-07-19,21.757718682289113
2017-07-20,21.768708328405996
2017-07-21,21.787781238555898
2017-07-22,22.938249945640553
2017-07-23,23.391114592552174
2017-07-24,22.200333336989072
2017-07-25,22.121906260649354
2017-07-26,21.377427081267033
2017-07-27,22.102156162261952
2017-07-28,21.563572863737733
2017-07-29,20.533979157606755
2017-07-30,18.381062597036365
2017-07-31,16.882999420166
2017-08-01,16.900124957164138
2017-08-02,15.104822874069221
2017-08-03,16.03690632184347
2017-08-04,18.241145849227912
2017-08-05,20.445333242416375
2017-08-06,20.636572976907086
2017-08-07,21.034458339214314
2017-08-08,14.824135452508928
2017-08-09,15.309270828962338
2017-08-10,17.54204161961874
2017-08-11,18.129718720912944
2017-08-12,13.957229236761732
2017-08-13,14.67464582125347
2017-08-14,14.864458431800216
2017-08-15,16.001020878553398
2017-08-16,14.78237499793371
2017-08-17,16.59303134679795
2017-08-18,17.640927215417232
2017-08-19,16.40110432604949
2017-08-20,13.979291697343193
2017-08-21,16.37106254696847
2017-08-22,16.043531229098647
2017-08-23,18.04253129164378
2017-08-24,18.754833380381267
2017-08-25,17.00559377670289
2017-08-26,13.116125067075087
2017-08-27,15.34370831648509
2017-08-28,18.03151031335195
2017-08-29,13.426781247059507
2017-08-30,10.993895888328545
2017-08-31,10.0600004196167
2017-09-01,10.21571873625119
2017-09-02,10.361604173978163
2017-09-03,9.270437518755593
2017-09-04,13.2251978913943
2017-09-05,14.912156343460088
2017-09-06,15.406677037477499
2017-09-07,15.80466666817666
2017-09-08,15.048489570617678
2017-09-09,14.852729161580411
2017-09-10,13.782854159673048
2017-09-11,13.753583401441574
2017-09-12,15.186156282822296
2017-09-13,13.933895816405611
2017-09-14,13.669270863135656
2017-09-15,13.911874949932093
2017-09-16,15.098250011603042
2017-09-17,15.9863751033942
2017-09-18,16.299281249443702
2017-09-19,16.071302066246677
2017-09-20,11.728927095731095
2017-09-21,11.537614583969109
2017-09-22,14.175697952508925
2017-09-23,10.966749971111613
2017-09-24,10.146052052577335
2017-09-25,14.496635476748152
2017-09-26,15.10116668542227
2017-09-27,10.924354140957192
2017-09-28,11.770697876811026
2017-09-29,11.319281270106629
2017-09-30,10.080854256947832
2017-10-01,14.523041695356376
2017-10-02,10.91038538018862
2017-10-03,8.249624999860922
2017-10-04,7.75796875357628
2017-10-05,6.798781290650368
2017-10-06,10.78801041841507
2017-10-07,11.547885437806443
2017-10-08,12.788541634877523
2017-10-09,13.489749928315483
2017-10-10,12.327572897076609
2017-10-11,6.7490208347638445
2017-10-12,5.015895831088225
2017-10-13,8.2987812658151
2017-10-14,7.4831666847070055
2017-10-15,7.057374984025955
2017-10-16,5.5574687396486615
2017-10-17,7.795260431865852
2017-10-18,8.176343753933907
2017-10-19,9.50045830508073
2017-10-20,9.663250073790552
2017-10-21,10.781364579995468
2017-10-22,10.929447869459786
2017-10-23,10.566708296537394
2017-10-24,10.07571876049042
2017-10-25,9.35615625977516
2017-10-26,11.05839586257934
2017-10-27,11.827864627043404
2017-10-28,11.232833345731096
2017-10-29,9.120218753814694
2017-10-30,8.080375025669733
2017-10-31,7.948999881744389
2017-11-01,11.073062499364214
2017-11-02,11.329583317041392
2017-11-03,10.218624984224636
2017-11-04,7.546166653434437
2017-11-05,7.037624999880791
2017-11-06,9.96872918307781
2017-11-07,10.332885404427845
2017-11-08,9.770135392745336
2017-11-09,8.408000002304712
2017-11-10,8.827083334326746
2017-11-11,7.552041699488959
2017-11-12,9.013947909077007
2017-11-13,9.764302060008047
2017-11-14,9.493166640400885
2017-11-15,9.702770839134851
2017-11-16,6.893302048246067
2017-11-17,6.352510408808789
2017-11-18,3.104760441618661
2017-11-19,3.4015833338101693
2017-11-20,4.422333342333634
2017-11-21,4.865645835796991
2017-11-22,6.046864579121272
2017-11-23,5.791177108883858
2017-11-24,6.654354179898898
2017-11-25,7.16437499721845
2017-11-26,7.181239595015843
2017-11-27,5.205708329876264
2017-11-28,7.940416683753333
2017-11-29,5.034989590446155
2017-11-30,3.1524270946780835
2017-12-01,3.741604164242744
2017-12-02,5.246697912613551
2017-12-03,5.925260404745738
2017-12-04,5.083291679620743
2017-12-05,3.8668958197037377
2017-12-06,4.390854174892108
2017-12-07,5.144177059332529
2017-12-08,3.2411250025033955
2017-12-09,4.615822906295459
2017-12-10,4.774760400255521
2017-12-11,6.209593738118808
2017-12-12,2.632114575554927
2017-12-13,1.7792083211243153
2017-12-14,1.1526562503228581
2017-12-15,3.0974895730614658
2017-12-16,3.6250833471616115
2017-12-17,3.6814895905554295
2017-12-18,4.299937491615613
2017-12-19,4.47658333927393
2017-12-20,4.694166660308838
2017-12-21,5.5127812549471855
2017-12-22,6.270416676998138
2017-12-23,5.846916660666467
2017-12-24,3.7936041628321004
2017-12-25,5.262114557127158
2017-12-26,4.735166661441327
2017-12-27,2.9480208245416484
2017-12-28,5.281156276663145
2017-12-29,6.9709583322207145
2017-12-30,4.212729172160228
2017-12-31,4.22100019454956
2018-01-01,3.812656265993913
2018-01-02,4.760145830611388
2018-01-03,0.015406261819104641
2018-01-04,-2.1535729027042776
2018-01-05,1.6114375075946246
2018-01-06,1.0750312494734928
2018-01-07,0.8661666704962651
2018-01-08,0.40229167075206845
2018-01-09,3.0417812609424186
2018-01-10,2.6401666750510526
2018-01-11,3.414791682114203
2018-01-12,3.2051250152289854
2018-01-13,2.16308332234621
2018-01-14,4.80408335228761
2018-01-15,5.742781276504199
2018-01-16,4.9250208387772245
2018-01-17,5.523010395467281
2018-01-18,4.268395823736986
2018-01-19,5.778000012040139
2018-01-20,5.37053124109904
2018-01-21,4.40469790995121
2018-01-22,5.107520801325639
2018-01-23,2.8190104030072676
2018-01-24,-0.15386458206921813
2018-01-25,-2.3258749706049766
2018-01-26,-0.7019895836710934
2018-01-27,-1.4172083378459013
2018-01-28,-0.5723854194705688
2018-01-29,1.1285000002632541
2018-01-30,2.212291659787297
2018-01-31,1.75899994373322
2018-02-01,3.541520827760299
2018-02-02,3.351687499632438
2018-02-03,1.582822910199563
2018-02-04,2.967697915931543
2018-02-05,3.7606458341081943
2018-02-06,2.824083343148231
2018-02-07,3.6983854050437603
2018-02-08,3.128937505185604
2018-02-09,4.524906260271867
2018-02-10,3.7005000238617254
2018-02-11,3.156812510142723
2018-02-12,2.6475729135175543
2018-02-13,5.038614600896835
2018-02-14,6.6667708456516275
2018-02-15,3.412572930256525
2018-02-16,4.391500008602937
2018-02-17,3.2139791722098976
2018-02-18,3.0329479103287054
2018-02-19,2.8227291634927187
2018-02-20,1.7022291654720902
2018-02-21,3.2227812409400927
2018-02-22,5.023249993721644
2018-02-23,5.750822914143403
2018-02-24,5.051114574074745
2018-02-25,4.363718730707963
2018-02-26,6.051302085320155
2018-02-27,5.197583355009556
2018-02-28,3.701270833611488
2018-03-01,4.002416662871837
2018-03-02,2.6613750013833246
2018-03-03,5.712020845462878
2018-03-04,5.544218741046887
2018-03-05,3.1025937519346676
2018-03-06,2.220312492921947
2018-03-07,0.9702187419558564
2018-03-08,4.084499975045522
2018-03-09,5.324374986191591
2018-03-10,6.550385435422261
2018-03-11,7.6554166575272875
2018-03-12,9.020552123586336
2018-03-13,10.372499952713644
2018-03-14,10.307999928792317
2018-03-15,8.578687533736227
2018-03-16,3.5246979134778176
2018-03-17,4.357822929819425
2018-03-18,6.030020857850711
2018-03-19,5.040791667997838
2018-03-20,3.37225001429518
2018-03-21,5.27674999088049
2018-03-22,7.817302112778028
2018-03-23,9.79870834449927
2018-03-24,10.681781282027565
2018-03-25,10.494104137023285
2018-03-26,11.528031269709265
2018-03-27,11.3735104004542
2018-03-28,10.326354155937834
2018-03-29,9.049145862460135
2018-03-30,6.323187530040741
2018-03-31,5.76800012588501
2018-04-01,10.550510386625918
2018-04-02,10.639260450998938
2018-04-03,11.000500003496802
2018-04-04,5.382281246284645
2018-04-05,1.4963437548528118
2018-04-06,3.3158645828564963
2018-04-07,4.622291674216587
2018-04-08,6.219854146242142
2018-04-09,9.392791663606959
2018-04-10,9.891750027736029
2018-04-11,9.757718736926714
2018-04-12,5.915760452548663
2018-04-13,4.531541667878627
2018-04-14,4.534468752642472
2018-04-15,6.4675625165303545
2018-04-16,7.022291680177054
2018-04-17,8.007885461052261
2018-04-18,9.197833309570948
2018-04-19,9.71601044634978
2018-04-20,10.352000003059704
2018-04-21,10.170989553133646
2018-04-22,9.219093749920527
2018-04-23,4.762364586194357
2018-04-24,7.202520852287612
2018-04-25,8.812437489628795
2018-04-26,10.027364601691561
2018-04-27,11.439468820889786
2018-04-28,11.125760426123938
2018-04-29,12.24111459652582
2018-04-30,13.660541663567223
2018-05-01,12.199343726038931
2018-05-02,9.751874968409538
2018-05-03,10.33879169325033
2018-05-04,12.071114579836523
2018-05-05,10.762385502457612
2018-05-06,9.943093741933502
2018-05-07,8.204302062590918
2018-05-08,9.27187500397364
2018-05-09,9.521791646877922
2018-05-10,7.9558437665303545
2018-05-11,10.12050000826517
2018-05-12,10.446520835161204
2018-05-13,12.19352082411448
2018-05-14,14.254072894652682
2018-05-15,15.468979120254522
2018-05-16,15.855187465747207
2018-05-17,12.64640628794829
2018-05-18,10.991729180018103
2018-05-19,7.604822943607967
2018-05-20,6.474072876075905
2018-05-21,6.290177101890246
2018-05-22,6.992947928607465
2018-05-23,9.145125011603037
2018-05-24,9.343677098552385
2018-05-25,8.201249981919926
2018-05-26,8.543458332618078
2018-05-27,9.972374995549517
2018-05-28,10.631208340326937
2018-05-29,11.053281257549914
2018-05-30,10.723572939634321
2018-05-31,10.41100025177
2018-06-01,10.04493755102157
2018-06-02,9.607468694448471
2018-06-03,10.4157499174277
2018-06-04,10.373979181051252
2018-06-05,9.887437462806703
2018-06-06,10.357104132572806
2018-06-07,11.090624978144959
2018-06-08,9.766541639963785
2018-06-09,6.799552140136561
2018-06-10,8.295812537272772
2018-06-11,9.563562527298922
2018-06-12,11.101624975601831
2018-06-13,11.657031287749609
2018-06-14,11.4555416504542
2018-06-15,10.645833303531006
2018-06-16,9.123041679461798
2018-06-17,9.488072926799454
2018-06-18,10.324125021696092
2018-06-19,7.908864592512448
2018-06-20,8.124291688203812
2018-06-21,8.804406275351843
2018-06-22,5.97070837020874
2018-06-23,7.06256252527237
2018-06-24,8.258406301339468
2018-06-25,10.199552079041796
2018-06-26,9.678774952888487
